,price,num_parking,type,suburb_population,suburb_median_income,suburb_sqkm,suburb_lat,suburb_lng,suburb_elevation,cash_rate,property_inflation_index,km_from_cbd,median_house_rent_per_week,median_apartment_rent_per_week,avg_years_held,year_sold,price_year_ratio,day_sold,region_fre,suburb_fre,region_price_diff,type_encoded,property_size_bin,suburb_house_price_bin,suburb_apartment_price_bin,num_bath_bed,house_rent_yield,apartment_rent_yield,property/room_ratio,English,Australian
0,1575000.0,2,House,6184.0,40560,2.496,-34.01586,151.06319,76,0.1,220.1,21.53,610.0,465.0,13.7,2021,519.2878338278932,15,0.06279904306220095,0.0027910685805422647,-87246.03174603172,5,5,3,4,5,0.03020952380952381,0.039,113.8,28.2,26.3
1,1368000.0,2,House,4456.0,44044,3.821,-33.70912,151.07001,168,1.5,174.2,21.62,760.0,502.32034632034635,13.5,2017,644.2021803766105,7,0.033293460925039875,0.003787878787878788,69161.67664670665,5,6,3,5,5,0.0304,0.03576580910589876,149.8,26.6,23.6
2,525000.0,1,Apartment / Unit / Flat,13295.0,32240,12.202,-33.74515,150.68955,26,1.5,174.0,49.99,410.0,380.0,10.6,2017,312.1902874132805,16,0.29984051036682613,0.0057814992025518345,192169.54787234042,1,1,1,2,4,0.03384126984126984,0.04391111111111111,25.0,25.5,24.5
3,1080000.0,4,House,22802.0,33800,8.969,-33.82378,150.93855,62,1.5,171.9,25.53,500.0,430.0,15.7,2018,406.14165428429914,15,0.29984051036682613,0.003787878787878788,2169.547872340423,5,6,2,4,6,0.03170731707317073,0.0349375,120.16666666666667,14.9,18.5
4,840000.0,2,House,15662.0,30368,7.072,-33.95198,150.89671,44,1.5,166.6,30.52,490.0,450.0,11.4,2018,371.4710252600297,18,0.29984051036682613,0.004784688995215311,72169.54787234042,5,6,1,3,6,0.033973333333333335,0.040344827586206895,131.0,10.9,11.8
5,1000000.0,2,Townhouse,11658.0,42380,4.089,-34.03534,151.12423,22,0.1,183.1,20.47,700.0,510.0,12.6,2021,593.4718100890208,24,0.06279904306220095,0.003189792663476874,-237246.03174603172,12,2,3,4,5,0.030333333333333334,0.03843478260869565,38.0,27.6,25.6
6,2680000.0,2,House,13394.0,38584,3.566,-33.8063,151.08417,35,0.1,210.1,13.34,610.0,410.0,14.2,2021,741.839762611276,21,0.04924242424242424,0.004984051036682616,400728.74493927136,5,5,3,4,11,0.021146666666666668,0.03384126984126984,55.72727272727273,12.9,12.4
7,1178600.0,2,House,8952.0,44096,2.591,-33.95266,150.93951,15,0.1,210.1,26.82,525.0,485.0,12.6,2021,395.64787339268054,7,0.29984051036682613,0.0023923444976076554,22169.547872340423,5,5,1,5,7,0.034125,0.0345325797440395,93.71428571428571,19.5,23.0
8,479000.0,1,Apartment / Unit / Flat,7247.0,30680,1.964,-33.80402,150.95535,52,1.5,171.9,24.52,475.0,415.0,14.3,2018,433.382862803368,2,0.29984051036682613,0.0023923444976076554,-52830.45212765958,1,2,2,2,3,0.02822857142857143,0.044958333333333336,35.333333333333336,10.5,12.4
9,1085000.0,4,House,5944.0,39104,2.659,-34.02019,150.81645,67,0.1,220.1,40.23,435.0,502.32034632034635,12.7,2021,296.7359050445104,27,0.06279904306220095,0.0013955342902711324,362753.9682539683,5,7,1,5,5,0.0377,0.03576580910589876,258.0,23.8,23.5
10,2525000.0,2,House,10117.0,42172,1.928,-33.91857,151.20485,18,0.11,172.6,5.94,825.0,665.0,14.1,2020,816.4275111331024,17,0.012161084529505583,0.0029904306220095694,-157377.04918032791,5,5,4,6,6,0.026,0.0402093023255814,90.66666666666667,12.8,11.7
11,860000.0,1,House,7247.0,36764,22.465,-33.66886,150.85969,28,0.75,169.6,39.07,510.0,370.0,10.1,2020,358.7333003463632,22,0.06120414673046252,0.003987240829346092,522312.7035830619,5,6,1,4,4,0.03657931034482759,0.029374045801526718,229.5,24.8,28.4
12,6380000.0,0,House,1593.0,54704,2.716,-33.59895,151.32589,0,0.1,220.1,31.42,1080.0,750.0,12.8,2021,1681.5034619188923,17,0.07236842105263158,0.0017942583732057417,-1411707.9889807163,5,6,5,5,0,0.01651764705882353,0.053400896511401286,,34.2,21.2
13,825000.0,2,House,5730.0,34060,2.082,-34.02451,150.83058,47,1.5,174.0,39.27,420.0,502.32034632034635,15.4,2017,304.7571853320119,28,0.06279904306220095,0.0005980861244019139,347753.9682539683,5,5,1,5,7,0.035512195121951216,0.03576580910589876,91.42857142857143,19.7,22.1
14,1063000.0,2,House,37366.0,22568,8.564,-33.85787,151.02827,33,0.1,220.1,16.83,500.0,440.0,13.9,2021,408.0118694362018,12,0.29984051036682613,0.004585326953748007,-2830.452127659577,5,4,2,3,7,0.03151515151515152,0.03979130434782609,70.0,,
15,2600000.0,9,Block of Units,24373.0,22672,7.405,-33.8989,151.05729,37,0.1,210.1,14.61,580.0,445.0,13.3,2021,450.0494559841741,23,0.29984051036682613,0.0057814992025518345,-87830.45212765958,2,6,2,3,24,0.03314285714285714,0.03922033898305085,35.0,7.1,10.4
16,880000.0,2,House,4765.0,50336,13.744,-33.99074,150.74247,81,0.75,166.4,45.41,510.0,350.0,1.7,2019,351.48514851485146,21,0.06279904306220095,0.007575757575757576,252753.96825396828,5,5,1,4,6,0.037352112676056336,0.02935483870967742,102.16666666666667,17.5,23.3
17,2650000.0,2,Townhouse,10488.0,70512,1.28,-33.83489,151.21821,72,0.1,197.9,3.44,1000.0,590.0,12.7,2021,1261.127596439169,13,0.03728070175438596,0.0021929824561403508,-48395.72192513384,12,3,5,7,6,0.0203921568627451,0.032638297872340426,34.333333333333336,25.2,15.5
18,805000.0,1,House,4477.0,48360,2.457,-33.98343,151.24666,34,1.5,172.7,13.55,1050.0,650.0,11.6,2017,867.195242814668,20,0.10127591706539076,0.001594896331738437,-413090.5511811024,5,1,4,7,2,0.0312,0.03557894736842105,41.0,20.2,17.7
19,1600000.0,3,House,1340.0,53404,1.036,-33.79242,151.21235,59,1.5,174.2,8.07,1050.0,502.32034632034635,12.794000827472074,2017,941.5262636273538,29,0.03728070175438596,0.0023923444976076554,601604.2780748662,5,6,4,5,5,0.028736842105263158,0.03576580910589876,166.8,24.8,22.8
20,1780000.0,2,House,4740.0,32188,1.347,-33.80329,151.04263,30,0.1,220.1,16.94,575.0,470.0,8.1,2021,544.0158259149357,21,0.04924242424242424,0.0013955342902711324,800728.7449392714,5,5,3,4,5,0.027181818181818182,0.03703030303030303,132.0,15.3,14.6
21,1150000.0,2,House,6436.0,40612,8.394,-33.80912,150.79558,62,1.5,160.5,38.85,430.0,502.32034632034635,13.7,2018,356.6121842496285,26,0.29984051036682613,0.0029904306220095694,102169.54787234042,5,5,1,5,9,0.031055555555555555,0.03576580910589876,76.66666666666667,21.9,25.0
22,1300000.0,2,Townhouse,23688.0,37024,6.838,-33.77377,151.07681,101,0.1,220.1,15.95,700.0,550.0,14.7,2021,816.0237388724036,23,0.033293460925039875,0.005382775119617225,-280838.32335329335,12,4,4,5,5,0.022060606060606062,0.03620253164556962,62.2,13.5,11.9
23,1925000.0,2,House,24394.0,33696,8.528,-33.77523,151.0454,102,0.1,220.1,18.2,610.0,500.0,16.6,2021,642.9277942631059,18,0.29984051036682613,0.005582137161084529,-477830.4521276596,5,6,3,4,6,0.0244,0.037142857142857144,154.83333333333334,13.2,12.2
24,1065000.0,1,Semi-Detached,12419.0,34216,4.751,-33.95493,150.99524,18,0.1,220.1,22.21,630.0,450.0,12.0,2021,469.8318496538081,29,0.29984051036682613,0.0043859649122807015,-127830.45212765958,9,3,2,5,5,0.03448421052631579,0.0312,54.8,18.6,21.6
25,1500000.0,4,House,3376.0,40924,3.502,-33.68827,151.11987,153,0.1,210.1,21.32,590.0,510.0,15.5,2021,544.0158259149357,18,0.033293460925039875,0.001993620414673046,269161.67664670665,5,6,3,4,10,0.02789090909090909,0.042432,83.7,25.1,21.9
26,1800000.0,3,House,6642.0,33540,3.8,-33.81378,151.03784,13,0.1,220.1,16.91,510.0,465.0,10.8,2021,544.0158259149357,20,0.29984051036682613,0.001993620414673046,-277830.4521276596,5,4,3,4,6,0.02410909090909091,0.03582222222222222,83.33333333333333,15.8,16.3
27,1650000.0,2,Apartment / Unit / Flat,4798.0,70304,0.762,-33.82557,151.20362,97,0.1,197.9,4.43,975.0,560.0,12.5,2021,989.1196834817013,4,0.03728070175438596,0.0023923444976076554,501604.27807486616,1,2,4,7,5,0.02535,0.03182513661202186,33.4,23.0,17.5
28,1290000.0,2,House,1891.0,31824,4.134,-33.61162,150.82113,9,0.1,197.9,45.7,420.0,330.0,8.4,2021,316.5182987141444,31,0.033293460925039875,0.001993620414673046,729161.6766467066,5,7,1,2,5,0.034125,0.04237037037037037,242.8,30.9,28.9
29,1745000.0,1,House,1145.0,38844,0.27,-33.91673,151.16817,8,0.1,210.1,6.9,740.0,470.0,14.8,2021,642.9277942631059,14,0.1210127591706539,0.000996810207336523,346985.17298187804,5,3,3,4,6,0.0296,0.036477611940298506,46.333333333333336,12.5,12.5
30,1476000.0,1,House,7009.0,40404,6.675,-33.7702,151.24964,92,1.5,174.0,11.16,850.0,595.0,13.0,2017,792.8642220019822,28,0.07236842105263158,0.0027910685805422647,388292.0110192837,5,5,4,5,4,0.027625,0.04236471123237835,128.5,29.8,24.7
31,3560000.0,2,House,10082.0,51896,3.923,-33.78256,151.18105,89,1.5,160.5,9.54,1100.0,605.0,15.3,2018,1238.2367508667658,23,0.04924242424242424,0.0043859649122807015,-599271.2550607286,5,6,5,7,8,0.02288,0.03401081081081081,100.0,23.2,19.6
32,945000.0,2,House,11215.0,40924,4.286,-33.78379,150.99349,49,1.5,160.5,21.97,505.0,435.0,12.8,2018,480.4358593363051,26,0.29984051036682613,0.003987240829346092,-147830.45212765958,5,5,2,3,4,0.027072164948453607,0.03833898305084746,154.5,20.0,19.0
33,1880000.0,1,Townhouse,7006.0,72020,1.553,-33.82277,151.21527,66,0.1,220.1,4.73,1100.0,610.0,14.0,2021,1088.0316518298714,13,0.03728070175438596,0.001594896331738437,301604.27807486616,12,2,5,7,5,0.026,0.033389473684210524,29.4,26.4,20.0
34,627500.0,2,House,15313.0,36244,9.215,-33.94155,150.87334,28,1.52,159.3,32.26,550.0,450.0,10.9,2016,364.4025780862667,20,0.29984051036682613,0.003189792663476874,87169.54787234042,5,4,1,5,5,0.03891156462585034,0.03204053790684077,66.8,9.4,12.0
35,1930000.0,2,House,5001.0,47684,1.02,-33.85841,151.14202,20,2.0,155.2,6.33,880.0,530.0,15.7,2016,917.203767972236,19,0.1210127591706539,0.0011961722488038277,-203014.82701812196,5,4,4,6,5,0.024735135135135134,0.03402469135802469,73.8,17.8,19.0
36,1690000.0,1,Apartment / Unit / Flat,2414.0,53612,1.276,-33.76971,151.28907,19,0.1,220.1,12.88,980.0,720.0,13.2,2021,1137.4876360039564,15,0.07236842105263158,0.0021929824561403508,-311707.9889807163,1,1,5,8,3,0.022156521739130436,0.0288,27.0,28.8,24.9
37,4800000.0,3,House,9528.0,48828,3.632,-33.83054,151.14729,2,1.0,166.4,6.95,1050.0,520.0,11.0,2019,1460.3960396039604,27,0.03728070175438596,0.004784688995215311,-448395.72192513384,5,6,5,6,11,0.018508474576271187,0.03090285714285714,74.0909090909091,22.7,20.3
38,1500000.0,2,House,4532.0,37232,1.152,-33.97235,151.14822,5,1.5,172.7,13.19,690.0,460.0,13.9,2017,718.5332011892963,24,0.10127591706539076,0.00259170653907496,-113090.5511811024,5,5,3,4,6,0.024744827586206896,0.034171428571428575,84.5,11.8,11.7
39,1380000.0,0,House,3164.0,48204,0.642,-33.8953,151.14668,25,1.5,167.6,6.74,760.0,510.0,12.6,2016,694.1001487357462,14,0.1210127591706539,0.0035885167464114833,246985.17298187804,5,2,3,5,7,0.02822857142857143,0.03421935483870968,22.714285714285715,22.3,18.7
40,8650000.0,2,Apartment / Unit / Flat,4190.0,83096,0.671,-33.87237,151.2356,10,1.5,167.6,2.51,1645.0,850.0,10.2,2016,2925.1363411006446,27,0.022727272727272728,0.0005980861244019139,-2925877.192982456,1,5,6,9,6,0.014498305084745762,0.023891891891891892,86.0,24.1,15.1
41,1105000.0,2,Apartment / Unit / Flat,26499.0,39312,7.096,-33.8078,151.11399,58,0.11,172.6,10.92,675.0,490.0,13.3,2020,717.4666006927264,30,0.033293460925039875,0.0033891547049441787,-80838.32335329335,1,2,3,4,4,0.024206896551724137,0.038029850746268655,29.0,14.7,13.4
42,4007000.0,2,House,11051.0,53300,6.568,-33.74511,151.1397,130,0.1,220.1,14.82,1110.0,610.0,14.5,2021,1137.4876360039564,13,0.03269537480063796,0.0043859649122807015,-461280.48780487804,5,7,5,7,9,0.025095652173913043,0.03410752688172043,111.77777777777777,22.8,18.8
43,1080000.0,1,House,19733.0,31512,4.366,-33.95213,151.1183,50,1.5,169.8,12.84,610.0,460.0,11.4,2018,544.8241703813769,28,0.10127591706539076,0.0057814992025518345,236909.4488188976,5,2,3,4,4,0.028836363636363636,0.037375,35.25,10.7,10.9
44,1635000.0,2,Apartment / Unit / Flat,9301.0,46852,3.812,-33.65717,151.31571,12,0.1,197.9,25.06,920.0,590.0,11.5,2021,890.2077151335311,18,0.07236842105263158,0.0043859649122807015,188292.01101928367,1,2,4,7,5,0.026577777777777777,0.032294736842105265,29.8,32.4,24.6
45,4650000.0,0,House,9301.0,46852,3.812,-33.65717,151.31571,12,0.1,220.1,25.06,920.0,590.0,11.5,2021,890.2077151335311,15,0.07236842105263158,0.0043859649122807015,188292.01101928367,5,8,4,7,2,0.026577777777777777,0.032294736842105265,830.5,32.4,24.6
46,752000.0,1,Villa,5590.0,35152,2.316,-33.80002,150.94399,58,1.5,166.6,25.65,510.0,460.0,9.4,2018,421.00049529470033,17,0.29984051036682613,0.0035885167464114833,-27830.452127659577,14,2,2,4,5,0.0312,0.0368,32.4,9.3,10.8
47,2050000.0,3,House,10663.0,44668,8.004,-34.02561,150.73523,74,0.1,220.1,47.35,550.0,502.32034632034635,7.8,2021,454.9950544015826,30,0.06279904306220095,0.005382775119617225,42753.96825396828,5,6,2,5,10,0.03108695652173913,0.03576580910589876,98.1,24.3,24.9
48,3050000.0,3,House,6160.0,48620,1.905,-33.78215,151.26601,31,0.1,220.1,10.57,930.0,570.0,13.8,2021,989.1196834817013,30,0.07236842105263158,0.00259170653907496,-11707.988980716327,5,5,4,5,6,0.02418,0.03824516129032258,102.16666666666667,25.8,19.6
49,1987500.0,2,House,7965.0,40092,5.462,-33.77572,151.01474,92,0.1,220.1,20.61,590.0,495.0,17.1,2021,618.1998021760633,12,0.06120414673046252,0.003987240829346092,-2687.296416938072,5,5,3,4,8,0.024544,0.042545454545454546,87.0,20.1,19.4
50,1560000.0,2,House,12718.0,26208,2.731,-33.91942,151.08774,32,0.1,220.1,12.8,575.0,390.0,16.1,2021,494.55984174085063,25,0.29984051036682613,0.004186602870813397,-177830.45212765958,5,5,2,3,4,0.0299,0.03755555555555556,174.0,8.0,8.1
51,2100000.0,2,House,10817.0,58084,2.58,-33.81806,151.16504,57,0.1,220.1,6.67,880.0,550.0,14.0,2021,1112.759643916914,19,0.03728070175438596,0.0021929824561403508,251604.27807486616,5,4,5,6,3,0.020337777777777778,0.03530864197530864,157.0,23.4,18.3
52,1130000.0,4,House,9353.0,42900,3.667,-33.75075,150.93583,81,1.5,176.6,28.37,515.0,455.0,15.2,2017,465.80773042616454,24,0.29984051036682613,0.003189792663476874,-117830.45212765958,5,6,2,5,6,0.02848936170212766,0.03239654388358344,117.5,23.5,23.8
53,950000.0,1,House,11674.0,40352,4.739,-33.77692,150.98008,77,1.5,176.6,23.42,555.0,490.0,16.3,2017,483.1516352824579,20,0.29984051036682613,0.003787878787878788,-152830.45212765958,5,5,2,4,5,0.0296,0.041770491803278686,113.8,21.2,23.1
54,490000.0,1,House,8800.0,31980,3.734,-34.08405,150.81805,126,1.5,171.9,43.6,395.0,310.0,12.2,2018,274.888558692422,13,0.06279904306220095,0.0033891547049441787,407753.9682539683,5,5,1,2,4,0.03700900900900901,0.035043478260869565,142.75,24.7,26.3
55,2900000.0,4,House,24394.0,33696,8.528,-33.77523,151.0454,102,1.5,174.0,18.2,610.0,500.0,16.6,2017,644.2021803766105,16,0.29984051036682613,0.005582137161084529,-477830.4521276596,5,6,3,4,10,0.0244,0.037142857142857144,93.0,13.2,12.2
56,1250000.0,1,Villa,4532.0,37232,1.152,-33.97235,151.14822,5,0.1,197.9,13.19,690.0,460.0,13.9,2021,717.1117705242334,28,0.10127591706539076,0.00259170653907496,-113090.5511811024,14,3,3,4,4,0.024744827586206896,0.034171428571428575,50.5,11.8,11.7
57,1615000.0,1,House,24541.0,25272,3.373,-33.91457,151.10339,35,1.5,167.6,11.28,590.0,435.0,14.0,2016,545.3644025780862,22,0.29984051036682613,0.0027910685805422647,-277830.4521276596,5,5,3,3,6,0.02789090909090909,0.03968421052631579,93.33333333333333,5.5,5.2
58,3067000.0,2,House,3233.0,36452,1.057,-33.97034,151.23962,28,0.1,210.1,11.99,1000.0,490.0,13.3,2021,840.7517309594461,31,0.10127591706539076,0.0023923444976076554,-363090.5511811024,5,6,4,5,4,0.03058823529411765,0.03488858572078217,213.25,20.2,20.6
59,1320000.0,2,Apartment / Unit / Flat,6394.0,42432,0.661,-33.93166,151.15389,3,0.1,210.1,9.02,697.958561852529,610.0,11.0,2021,440.1582591493571,29,0.10127591706539076,0.000996810207336523,446909.4488188976,1,2,2,5,5,0.040779601366664614,0.04375172413793103,36.6,8.4,6.3
60,1930000.0,0,House,10453.0,69784,1.538,-33.85833,151.18067,36,0.25,172.6,2.81,890.0,650.0,12.3,2020,940.1286491835725,19,0.1210127591706539,0.004585326953748007,-253014.82701812196,5,2,4,7,5,0.024357894736842106,0.0338,21.4,23.4,17.3
61,2425000.0,3,House,30688.0,40248,5.923,-33.94543,151.24625,32,1.5,174.2,9.52,910.0,610.0,12.5,2017,941.5262636273538,29,0.022727272727272728,0.0033891547049441787,1074122.8070175438,5,4,4,6,7,0.024905263157894736,0.03731764705882353,71.42857142857143,16.4,14.5
62,2380000.0,0,House,28475.0,67340,8.65,-33.82846,151.24866,26,1.5,166.6,5.42,1650.0,590.0,11.8,2018,1758.2961862308073,28,0.04924242424242424,0.0021929824561403508,-1649271.2550607286,5,3,5,8,4,0.024169014084507043,0.02921904761904762,71.5,28.5,18.3
63,3400000.0,3,House,1734.0,36296,1.359,-34.01833,151.12465,8,1.5,169.8,18.73,920.0,502.32034632034635,22.7,2018,693.4125804853888,24,0.06279904306220095,0.0021929824561403508,-437246.0317460317,5,7,3,7,4,0.034171428571428575,0.026384503039048497,292.5,24.2,20.9
64,1470000.0,3,House,1209.0,20800,0.488,-33.9289,151.22527,25,0.1,220.1,7.21,750.0,502.32034632034635,12.794000827472074,2021,727.0029673590504,18,0.022727272727272728,0.000996810207336523,1504122.8070175438,5,4,3,5,3,0.026530612244897958,0.03576580910589876,108.33333333333333,19.1,21.4
65,1055000.0,0,House,27971.0,46228,18.645,-33.69583,150.95622,78,0.1,197.9,30.08,650.0,525.0,8.8,2021,593.4718100890208,19,0.06120414673046252,0.00817384370015949,47312.70358306193,5,3,3,5,7,0.028166666666666666,0.034556962025316454,39.285714285714285,19.5,18.3
66,1236000.0,1,House,7287.0,43472,6.123,-33.73636,151.07741,168,1.5,153.5,18.83,660.0,490.0,12.6,2019,693.0693069306931,25,0.06120414673046252,0.003787878787878788,-152687.29641693807,5,5,3,5,5,0.024514285714285714,0.03309090909090909,123.0,22.6,18.7
67,1550000.0,1,House,13213.0,51532,1.172,-33.89313,151.20653,40,0.25,172.6,3.12,850.0,640.0,12.9,2020,692.7263730826323,24,0.015151515151515152,0.003987240829346092,481578.9473684211,5,2,3,7,5,0.03157142857142857,0.03430927835051546,35.2,20.8,14.1
68,1620000.0,2,House,8780.0,39728,13.636,-33.72159,151.21169,156,1.5,169.8,15.92,975.0,470.0,14.6,2018,767.7067855373947,17,0.07236842105263158,0.003987240829346092,438292.0110192837,5,5,4,3,7,0.03270967741935484,0.04287719298245614,99.42857142857143,29.2,23.0
69,1050000.0,5,House,37366.0,22568,8.564,-33.85787,151.02827,33,0.1,197.9,16.83,500.0,440.0,13.9,2021,408.0118694362018,26,0.29984051036682613,0.004585326953748007,-2830.452127659577,5,4,2,3,6,0.03151515151515152,0.03979130434782609,79.0,,
70,1755000.0,2,House,6608.0,34008,1.776,-33.75,151.27239,83,0.1,197.9,14.02,795.0,550.0,13.3,2021,717.1117705242334,20,0.07236842105263158,0.0043859649122807015,538292.0110192837,5,4,3,5,4,0.028510344827586208,0.03916065744169427,88.25,25.5,21.6
71,4025000.0,4,House,7870.0,49660,2.679,-33.73559,151.30351,14,0.1,210.1,16.78,1100.0,575.0,16.6,2021,1186.9436201780416,25,0.07236842105263158,0.0033891547049441787,-411707.9889807163,5,6,5,6,9,0.023833333333333335,0.033977272727272724,80.11111111111111,27.9,23.7
72,860000.0,1,House,14337.0,34996,4.733,-33.79196,150.9468,39,1.5,171.9,25.67,450.0,440.0,14.1,2018,401.1887072808321,29,0.29984051036682613,0.006977671451355662,12169.547872340423,5,6,2,3,5,0.028888888888888888,0.0416,140.8,14.7,16.1
73,3010000.0,2,House,17300.0,48464,14.264,-33.72491,151.16978,167,0.1,183.1,15.99,1050.0,635.0,11.9,2021,939.6636993076162,27,0.03269537480063796,0.006578947368421052,-61280.48780487804,5,5,4,7,5,0.028736842105263158,0.03608743169398907,117.4,24.0,16.1
74,1700000.0,2,House,7965.0,45812,10.638,-33.67757,150.91278,45,0.1,220.1,34.5,600.0,480.0,9.2,2021,457.46785361028685,12,0.06120414673046252,0.004585326953748007,322312.7035830619,5,5,2,5,7,0.03372972972972973,0.034666666666666665,85.71428571428571,22.8,22.4
75,690500.0,2,House,13451.0,27612,5.958,-33.76242,150.87007,44,1.52,159.3,33.46,400.0,360.0,12.2,2016,312.3450669310858,27,0.29984051036682613,0.0035885167464114833,192169.54787234042,5,5,1,3,5,0.03301587301587302,0.03532075471698113,113.0,15.4,18.2
76,1004888.0,2,House,13295.0,32240,12.202,-33.74515,150.68955,26,0.1,220.1,49.99,410.0,380.0,10.6,2021,311.5727002967359,18,0.29984051036682613,0.0057814992025518345,192169.54787234042,5,4,1,2,7,0.03384126984126984,0.04391111111111111,53.57142857142857,25.5,24.5
77,1549000.0,2,House,5606.0,40768,2.679,-33.98105,151.04426,47,0.1,220.1,20.0,600.0,502.32034632034635,15.6,2021,593.4718100890208,14,0.10127591706539076,0.004585326953748007,136909.4488188976,5,5,3,5,5,0.026,0.03576580910589876,125.2,22.6,21.3
78,2470000.0,3,House,3977.0,49296,1.598,-34.00258,151.0648,42,0.1,220.1,20.31,660.0,510.0,16.6,2021,593.4718100890208,19,0.06279904306220095,0.003189792663476874,-237246.03174603172,5,5,3,4,8,0.0286,0.0408,69.5,29.2,28.2
79,2600000.0,2,House,4583.0,55276,0.445,-33.88032,151.18079,16,0.1,197.9,3.18,950.0,610.0,11.5,2021,840.7517309594461,27,0.1210127591706539,0.0029904306220095694,-53014.827018121956,5,2,4,6,4,0.029058823529411765,0.03604545454545455,27.75,20.8,15.5
80,2410000.0,1,Townhouse,10670.0,45240,4.556,-33.67706,151.30276,15,0.1,210.1,22.57,870.0,615.0,13.7,2021,914.9357072205737,20,0.07236842105263158,0.0033891547049441787,138292.01101928367,12,3,4,8,5,0.024454054054054056,0.029072727272727274,46.2,31.5,24.4
81,3230000.0,1,House,9523.0,53456,2.535,-33.81194,151.18498,88,0.11,172.6,6.34,1050.0,595.0,15.2,2020,1237.0113805047006,14,0.04924242424242424,0.0011961722488038277,-599271.2550607286,5,6,5,6,4,0.02184,0.03437777777777778,216.0,17.3,14.5
82,650000.0,1,House,9209.0,35620,2.958,-33.75211,150.83639,58,1.5,166.6,36.79,430.0,425.0,13.5,2018,314.5121347201585,29,0.29984051036682613,0.001594896331738437,187169.54787234042,5,5,1,2,4,0.03521259842519685,0.0442,146.0,11.5,14.0
83,1890000.0,2,House,29822.0,25116,4.226,-33.96268,151.1006,64,1.5,166.6,14.81,590.0,520.0,12.9,2018,693.4125804853888,21,0.10127591706539076,0.003987240829346092,-63090.551181102404,5,5,3,4,9,0.021914285714285716,0.03976470588235294,63.22222222222222,6.6,5.1
84,2200000.0,1,Apartment / Unit / Flat,3097.0,25272,0.381,-33.89089,151.19334,24,1.5,174.2,3.24,850.0,615.0,9.7,2017,718.5332011892963,26,0.016148325358851676,0.001594896331738437,43209.87654320989,1,2,3,5,6,0.030482758620689655,0.043788735139349055,30.0,18.6,13.5
85,1980000.0,2,Townhouse,10670.0,45240,4.556,-33.67706,151.30276,15,0.1,210.1,22.57,870.0,615.0,13.7,2021,914.9357072205737,20,0.07236842105263158,0.0033891547049441787,138292.01101928367,12,3,4,8,5,0.024454054054054056,0.029072727272727274,45.4,31.5,24.4
86,7400000.0,4,House,941.0,72540,0.164,-33.84388,151.20761,16,2.0,150.9,2.37,697.958561852529,590.0,12.794000827472074,2016,1685.671789786812,2,0.03728070175438596,0.0007974481658692185,-898395.7219251338,5,6,5,7,9,0.010674660357744562,0.032294736842105265,80.0,25.8,15.1
87,1560000.0,2,House,2849.0,45292,2.567,-33.7395,151.19204,137,0.25,167.6,14.03,1000.0,502.32034632034635,15.0,2020,766.9470559129144,29,0.033293460925039875,0.0029904306220095694,-180838.32335329335,5,6,4,5,7,0.03354838709677419,0.03576580910589876,116.14285714285714,32.1,24.1
88,1900000.0,2,House,22168.0,38792,8.386,-33.69724,151.10055,187,0.1,197.9,21.2,600.0,460.0,12.9,2021,568.7438180019782,17,0.03269537480063796,0.003987240829346092,688719.512195122,5,6,3,4,7,0.027130434782608695,0.03708527131782946,121.85714285714286,16.8,14.0
89,2140000.0,1,House,7668.0,44564,3.789,-33.75743,151.15575,117,1.5,169.8,12.96,1000.0,600.0,16.2,2018,1139.1778107974244,20,0.03269537480063796,0.00259170653907496,-461280.48780487804,5,7,5,7,6,0.022608695652173914,0.033191489361702124,170.66666666666666,20.4,14.7
90,1080000.0,2,House,16726.0,26000,6.256,-33.76791,150.8136,48,0.1,210.1,38.24,395.0,340.0,12.8,2021,323.9366963402572,14,0.29984051036682613,0.0057814992025518345,167169.54787234042,5,7,1,1,5,0.031358778625954195,0.04475949367088607,202.4,10.2,11.9
91,580000.0,2,House,4716.0,37544,13.776,-33.81244,150.90067,57,1.5,172.7,29.21,450.0,420.0,14.2,2016,376.7972235994051,12,0.29984051036682613,0.0029904306220095694,62169.54787234042,5,3,1,3,4,0.030789473684210526,0.04007339449541284,61.5,15.8,15.7
92,1265000.0,2,House,4721.0,44200,8.297,-33.62806,151.15004,194,0.1,210.1,26.88,620.0,450.0,13.1,2021,494.55984174085063,16,0.033293460925039875,0.003787878787878788,369161.67664670665,5,5,2,5,6,0.03224,0.03204053790684077,107.16666666666667,31.9,28.5
93,2317500.0,3,House,15004.0,26728,2.669,-33.91291,151.22388,28,0.1,210.1,5.45,920.0,585.0,15.0,2021,1310.5835806132543,24,0.022727272727272728,0.00259170653907496,324122.8070175438,5,3,5,6,6,0.018052830188679245,0.03578823529411765,44.333333333333336,14.2,12.5
94,1401000.0,1,House,18081.0,20592,4.43,-33.86904,150.95102,17,0.1,220.1,23.96,450.0,360.0,15.5,2021,346.19188921859546,30,0.29984051036682613,0.003787878787878788,122169.54787234042,5,6,1,1,4,0.033428571428571426,0.04739240506329114,218.0,,6.1
95,1800000.0,1,House,3354.0,51740,1.372,-33.82437,151.16033,37,0.76,166.4,6.44,1100.0,502.32034632034635,13.4,2019,1163.3663366336634,26,0.03728070175438596,0.0021929824561403508,151604.27807486616,5,6,5,5,4,0.024340425531914893,0.03576580910589876,205.5,24.9,22.4
